DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,DB:References,Evidence_code,With_or_from,Aspect_GO_DAG_Abbreviation,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_by,Annotation_extension,Gene_product_form_ID
MGI,MGI:2388097,Taf3,,GO:0005623,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20061114,GOC,,
MGI,MGI:2388097,Taf3,,GO:0005634,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20061114,MGI,,
MGI,MGI:2388097,Taf3,,GO:0005634,MGI:MGI:2661255|PMID:12665565,IDA,,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20090409,MGI,part_of(CL:0000017)|part_of(CL:0000018),
MGI,MGI:2388097,Taf3,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20151016,MGI,,
MGI,MGI:2388097,Taf3,,GO:0005669,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20090427,MGI,,
MGI,MGI:2388097,Taf3,,GO:0005669,MGI:MGI:2386188|PMID:11438666,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20110415,MGI,,
MGI,MGI:2388097,Taf3,,GO:0006357,MGI:MGI:2386188|PMID:11438666,TAS,,P,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20110610,MGI,,
MGI,MGI:2388097,Taf3,,GO:0006366,MGI:MGI:2386188|PMID:11438666,TAS,,P,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20021023,MGI,,
MGI,MGI:2388097,Taf3,,GO:0031965,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,C,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20151016,MGI,,
MGI,MGI:2388097,Taf3,,GO:0043433,MGI:MGI:5009380|PMID:18549481,IDA,,P,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20110428,BHF-UCL,,
MGI,MGI:2388097,Taf3,,GO:0043433,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,P,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20110428,MGI,,
MGI,MGI:2388097,Taf3,,GO:0046872,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0479,F,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2388097,Taf3,,GO:0046982,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR009072,F,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2388097,Taf3,,GO:0051457,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q5VWG9,P,TATA-box binding protein associated factor 3,4933439M23Rik|mTAFII140,protein,taxon:10090,20061114,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0003676,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001222|InterPro:IPR006289,F,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1196624,Tcea1,,GO:0003677,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0238,F,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1196624,Tcea1,,GO:0005515,MGI:MGI:2673552|PMID:12761297,IPI,UniProtKB:Q99KD2,F,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20040416,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0005634,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:P23193,C,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0005654,MGI:MGI:2673552|PMID:12761297,IDA,,C,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20040416,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0005669,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:P23193,C,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20161005,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0005730,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:P23193,C,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0006351,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001222|InterPro:IPR003618|InterPro:IPR006289|InterPro:IPR036575,P,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1196624,Tcea1,,GO:0006355,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR006289,P,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1196624,Tcea1,,GO:0008270,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001222,F,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1196624,Tcea1,,GO:0030218,MGI:MGI:3621109|PMID:16581793,IMP,MGI:MGI:3622786,P,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20060522,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0045893,MGI:MGI:2673552|PMID:12761297,IDA,,P,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20040416,MGI,,
MGI,MGI:1196624,Tcea1,,GO:0045944,MGI:MGI:3621109|PMID:16581793,IDA,,P,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20060519,MGI,has_regulation_target(MGI:MGI:88139),
MGI,MGI:1196624,Tcea1,,GO:0046872,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0479,F,transcription elongation factor A (SII) 1,S-II,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0000122,MGI:MGI:3831457|PMID:18945672,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,,
MGI,MGI:108247,Tdg,,GO:0000122,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:620959,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20050217,MGI,,
MGI,MGI:108247,Tdg,,GO:0000122,MGI:MGI:3831457|PMID:18945672,IGI,MGI:MGI:2137495|MGI:MGI:2384495|MGI:MGI:3050795,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,,
MGI,MGI:108247,Tdg,,GO:0000287,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161104,MGI,,
MGI,MGI:108247,Tdg,,GO:0003677,MGI:MGI:5287540|PMID:21817016,IDA,,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0003690,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0003712,MGI:MGI:3831457|PMID:18945672,IGI,MGI:MGI:2137495|MGI:MGI:2384495|MGI:MGI:3050795,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20180510,MGI,,
MGI,MGI:108247,Tdg,,GO:0004844,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0005080,MGI:MGI:5009469|PMID:19966277,IPI,UniProtKB:P20444,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20121219,MGI,,
MGI,MGI:108247,Tdg,,GO:0005515,MGI:MGI:3610710|PMID:16282588,IPI,UniProtKB:Q15788,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:108247,Tdg,,GO:0005515,MGI:MGI:3831457|PMID:18945672,IPI,UniProtKB:B9EJ16,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,,
MGI,MGI:108247,Tdg,,GO:0005524,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0005634,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0005634,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:620959,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20050217,MGI,,
MGI,MGI:108247,Tdg,,GO:0005634,MGI:MGI:3573986|PMID:15569683,IDA,,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20070321,MGI,,
MGI,MGI:108247,Tdg,,GO:0005634,GO_REF:0000008|MGI:MGI:2154458,ISO,UniProtKB:Q99NG8,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,,
MGI,MGI:108247,Tdg,,GO:0005634,MGI:MGI:5009469|PMID:19966277,IDA,,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20121219,MGI,,
MGI,MGI:108247,Tdg,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130311,MGI,,
MGI,MGI:108247,Tdg,,GO:0005886,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130311,MGI,,
MGI,MGI:108247,Tdg,,GO:0006281,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR003310|InterPro:IPR015637,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0006281,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0234,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0006284,MGI:MGI:5287540|PMID:21817016,IDA,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0006284,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,MGI,,
MGI,MGI:108247,Tdg,,GO:0006285,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161104,MGI,,
MGI,MGI:108247,Tdg,,GO:0006298,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,MGI,,
MGI,MGI:108247,Tdg,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0006974,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0227,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0008134,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:620959,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20050217,MGI,,
MGI,MGI:108247,Tdg,,GO:0008263,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,colocalizes_with,GO:0016605,MGI:MGI:3573986|PMID:15569683,IDA,,C,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20070321,MGI,,
MGI,MGI:108247,Tdg,,GO:0016787,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0378,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:108247,Tdg,,GO:0019104,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,MGI,,
MGI,MGI:108247,Tdg,,GO:0019104,MGI:MGI:5141157|PMID:21722948,IDA,,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0019104,MGI:MGI:5287540|PMID:21817016,IDA,,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0019904,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:620959,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20050217,MGI,,
MGI,MGI:108247,Tdg,,GO:0030983,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0031402,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161104,MGI,,
MGI,MGI:108247,Tdg,,GO:0031404,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161104,MGI,,
MGI,MGI:108247,Tdg,,GO:0032091,MGI:MGI:3831457|PMID:18945672,IDA,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,regulates_o_has_participant(MGI:MGI:106658)|regulates_o_has_participant(MGI:MGI:2137495),
MGI,MGI:108247,Tdg,,GO:0032183,MGI:MGI:3573986|PMID:15569683,IPI,UniProtKB:P63165,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20070321,MGI,,
MGI,MGI:108247,Tdg,,GO:0032183,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0035562,MGI:MGI:3831457|PMID:18945672,IDA,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20110617,MGI,regulates_o_has_participant(MGI:MGI:2137495),
MGI,MGI:108247,Tdg,,GO:0040029,MGI:MGI:5141157|PMID:21722948,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0040029,MGI:MGI:5487523|PMID:21278727,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0042803,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,MGI,,
MGI,MGI:108247,Tdg,,GO:0043621,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0043739,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,F,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:108247,Tdg,,GO:0045995,MGI:MGI:5141157|PMID:21722948,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20180515,UniProt,,
MGI,MGI:108247,Tdg,,GO:0045995,MGI:MGI:5487523|PMID:21278727,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20180515,UniProt,,
MGI,MGI:108247,Tdg,,GO:0080111,MGI:MGI:5487523|PMID:21278727,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0080111,MGI:MGI:5287540|PMID:21817016,IDA,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:0080111,MGI:MGI:5141157|PMID:21722948,IMP,,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:108247,Tdg,,GO:1902544,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q13569,P,thymine DNA glycosylase,E130317C12Rik|Jza1,protein,taxon:10090,20161103,MGI,,
MGI,MGI:1098693,Tet1,,GO:0001826,MGI:MGI:4822076|PMID:20639862,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20120917,MGI,,
MGI,MGI:1098693,Tet1,,GO:0001826,MGI:MGI:3844762|PMID:19372391,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20101105,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0001826,MGI:MGI:4939073|PMID:21295276,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20120918,MGI,,
MGI,MGI:1098693,Tet1,,GO:0003677,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20090430,MGI,,
MGI,MGI:1098693,Tet1,,GO:0005506,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20090430,MGI,,
MGI,MGI:1098693,Tet1,,GO:0005515,MGI:MGI:5003384|PMID:21490601,IPI,UniProtKB:Q60520,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:1098693,Tet1,,GO:0005515,MGI:MGI:5487471|PMID:23352454,IPI,UniProtKB:Q61191|UniProtKB:Q8CGY8,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0005634,MGI:MGI:4822076|PMID:20639862,IDA,,C,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20120917,MGI,,
MGI,MGI:1098693,Tet1,,GO:0005634,MGI:MGI:3844762|PMID:19372391,IDA,,C,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20101105,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0006493,MGI:MGI:5487471|PMID:23352454,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0008270,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR002857,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0008284,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20151203,MGI,,
MGI,MGI:1098693,Tet1,,GO:0016491,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0560,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0019827,MGI:MGI:3844762|PMID:19372391,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20101105,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0031062,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20151203,MGI,,
MGI,MGI:1098693,Tet1,,GO:0044030,MGI:MGI:4939073|PMID:21295276,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20120918,MGI,regulates_o_has_participant(MGI:MGI:107405)|regulates_o_has_participant(MGI:MGI:1335079),
MGI,MGI:1098693,Tet1,,GO:0045944,MGI:MGI:5487471|PMID:23352454,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0046872,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0479,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0051213,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0223,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0055114,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0560,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0070579,MGI:MGI:5287327|PMID:21778364,IDA,,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0070579,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20090430,MGI,,
MGI,MGI:1098693,Tet1,,GO:0070579,MGI:MGI:3844762|PMID:19372391,IDA,,F,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20101105,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0080111,MGI:MGI:4822076|PMID:20639862,IDA,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20120917,MGI,,
MGI,MGI:1098693,Tet1,,GO:0080111,MGI:MGI:3844762|PMID:19372391,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20101105,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0080111,MGI:MGI:5285126|PMID:21496894,IMP,,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20110623,UniProt,,
MGI,MGI:1098693,Tet1,,GO:0080111,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20110622,MGI,,
MGI,MGI:1098693,Tet1,,GO:0090310,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFU7,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20110503,MGI,,
MGI,MGI:1098693,Tet1,,GO:2000653,MGI:MGI:5559953|PMID:24291790,IMP,MGI:MGI:4120924,P,tet methylcytosine dioxygenase 1,2510010B09Rik|BB001228|Cxxc6|D10Ertd17e,protein,taxon:10090,20141217,MGI,,
MGI,MGI:2443298,Tet2,,GO:0001822,MGI:MGI:3813193|PMID:18288583,IMP,MGI:MGI:3813933,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20090225,MGI,,
MGI,MGI:2443298,Tet2,,GO:0002318,MGI:MGI:5298314|PMID:21803851,IMP,MGI:MGI:5301343,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20140916,MGI,,
MGI,MGI:2443298,Tet2,,GO:0003677,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0238,F,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2443298,Tet2,,GO:0005634,MGI:MGI:4822076|PMID:20639862,IC,GO:0080111,C,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20120918,MGI,,
MGI,MGI:2443298,Tet2,,GO:0006211,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q6N021,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20140212,MGI,,
MGI,MGI:2443298,Tet2,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2443298,Tet2,,GO:0006493,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q6N021,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20130315,MGI,,
MGI,MGI:2443298,Tet2,,GO:0006493,MGI:MGI:5473922|PMID:23353889,IMP,,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20130315,UniProt,,
MGI,MGI:2443298,Tet2,,GO:0007049,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0131,P,tet methylcytosine dioxygenase 2,Ayu17-449|E130014J05Rik,protein,taxon:10090,20190428,UniProt,,
