gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
SMARCC2,SMARCD1,pp,41,6.4031242374328485
AFF1,EAF1,pp,8,2.8284271247461903
ACTB,EP300,pp,18,4.242640687119285
BPTF,RBBP4,pp,11,3.3166247903554
EZH2,HDAC3,pp,105,10.246950765959598
CREBBP,PPARGC1A,pp,38,6.164414002968976
EZH2,PHF19,pp,105,10.246950765959598
TAF1,UBE2I,pp,10,3.1622776601683795
MEN1,WDR5,pp,19,4.358898943540674
CLOCK,EZH2,pp,8,2.8284271247461903
SMARCC1,SUZ12,pp,45,6.708203932499369
BAZ1A,SMARCA2,pp,13,3.605551275463989
UBE2A,UBE2B,pp,8,2.8284271247461903
EZH2,HDAC1,pp,105,10.246950765959598
HIRA,SMARCA4,pp,8,2.8284271247461903
KDM6B,PRMT2,pp,16,4.0
HCFC1,SIN3A,pp,32,5.656854249492381
CHD4,SUV39H1,pp,60,7.745966692414834
CBX1,EHMT1,pp,28,5.291502622129181
CHD4,PARP1,pp,60,7.745966692414834
PHIP,SIRT7,pp,13,3.605551275463989
ARID1B,PCGF1,pp,20,4.47213595499958
EZH2,KMT2D,pp,105,10.246950765959598
ACTB,INO80,pp,18,4.242640687119285
RNF40,SIRT6,pp,10,3.1622776601683795
EHMT2,L3MBTL1,pp,35,5.916079783099616
L3MBTL2,RNF2,pp,27,5.196152422706632
SSRP1,TRIM33,pp,17,4.123105625617661
BMI1,USP22,pp,57,7.54983443527075
DNMT1,RBBP7,pp,40,6.324555320336759
KDM5B,MORF4L1,pp,23,4.795831523312719
BMI1,CBX7,pp,57,7.54983443527075
HDAC1,PRDM5,pp,91,9.539392014169456
SMARCC1,SMARCD2,pp,45,6.708203932499369
ING4,PCGF1,pp,12,3.4641016151377544
CHD3,HDAC2,pp,51,7.14142842854285
EP300,NCOR1,pp,58,7.615773105863909
KDM5B,PRDM13,pp,23,4.795831523312719
EPC1,MORF4L1,pp,16,4.0
CHAF1B,RBBP4,pp,10,3.1622776601683795
SIN3B,SMARCB1,pp,15,3.872983346207417
CHD2,PAF1,pp,5,2.23606797749979
BRD3,DMAP1,pp,6,2.449489742783178
HDAC1,PARP2,pp,91,9.539392014169456
EZH2,SMARCA2,pp,105,10.246950765959598
CBX3,EHMT2,pp,38,6.164414002968976
CARM1,PRMT1,pp,24,4.898979485566356
PCGF2,SCMH1,pp,15,3.872983346207417
SIRT6,SMARCA5,pp,17,4.123105625617661
CHD1L,PARP2,pp,10,3.1622776601683795
ING5,JADE1,pp,10,3.1622776601683795
EP300,EPC1,pp,58,7.615773105863909
ASXL1,HCFC1,pp,5,2.23606797749979
BRD1,CHD4,pp,8,2.8284271247461903
EP300,PRDM6,pp,58,7.615773105863909
EPC1,ING3,pp,16,4.0
KAT6A,WDR5,pp,6,2.449489742783178
BRD9,SMARCA2,pp,9,3.0
ING3,MORF4L1,pp,15,3.872983346207417
KDM5B,MTA2,pp,23,4.795831523312719
CHD4,H2AFZ,pp,60,7.745966692414834
CREBBP,PARP1,pp,38,6.164414002968976
HDAC2,MTA2,pp,78,8.831760866327848
EZH1,JARID2,pp,14,3.7416573867739413
EED,KDM1A,pp,87,9.327379053088816
ARID2,SMARCC2,pp,10,3.1622776601683795
KDM1A,MTA1,pp,49,7.0
RBBP4,SMARCA1,pp,59,7.681145747868608
EP300,PARP1,pp,58,7.615773105863909
HDAC5,PARP1,pp,25,5.0
ATR,HDAC2,pp,9,3.0
EHMT1,HDAC2,pp,17,4.123105625617661
CHD1,EZH2,pp,8,2.8284271247461903
PAF1,PHC1,pp,21,4.58257569495584
EP400,HDAC2,pp,23,4.795831523312719
GTF2F1,JMJD6,pp,10,3.1622776601683795
CHD4,SIRT7,pp,60,7.745966692414834
CBX1,DNMT1,pp,28,5.291502622129181
KDM4B,SMARCA4,pp,9,3.0
DPY30,HCFC1,pp,16,4.0
EHMT1,RNF2,pp,17,4.123105625617661
EP400,KAT5,pp,23,4.795831523312719
BMI1,CBX2,pp,57,7.54983443527075
SETDB1,SUV39H1,pp,21,4.58257569495584
HDAC5,PRKAA1,pp,25,5.0
BRPF3,ING5,pp,2,1.4142135623730951
ACTL6A,MORF4L1,pp,33,5.744562646538029
EZH2,MTF2,pp,105,10.246950765959598
CHD3,SIN3A,pp,51,7.14142842854285
KDM5A,SUZ12,pp,11,3.3166247903554
EHMT1,PRDM6,pp,17,4.123105625617661
EHMT2,PRDM5,pp,35,5.916079783099616
ARID1A,SMARCD2,pp,26,5.0990195135927845
EED,POLR2B,pp,87,9.327379053088816
ATAD2,EED,pp,4,2.0
KDM4B,KMT2C,pp,9,3.0
HDAC1,RBBP4,pp,91,9.539392014169456
KDM5B,SMARCC2,pp,23,4.795831523312719
MECP2,NSD1,pp,21,4.58257569495584
ACTL6A,PBRM1,pp,33,5.744562646538029
BAZ1A,SMARCA1,pp,13,3.605551275463989
CHD1L,RPA3,pp,10,3.1622776601683795
SMARCA1,SMARCA5,pp,14,3.7416573867739413
RBBP4,SIRT7,pp,59,7.681145747868608
KDM6A,PAXIP1,pp,18,4.242640687119285
ACTL6B,EP400,pp,6,2.449489742783178
BRCA1,SSRP1,pp,56,7.483314773547883
MBD3,MTA2,pp,29,5.385164807134504
PHF19,SUV39H1,pp,11,3.3166247903554
BRD4,SIRT1,pp,27,5.196152422706632
PHF10,SMARCC2,pp,11,3.3166247903554
AURKB,CBX5,pp,12,3.4641016151377544
PHC1,SCMH1,pp,20,4.47213595499958
KMT2C,KMT2D,pp,12,3.4641016151377544
ARID1A,CHD4,pp,26,5.0990195135927845
BRCA1,SMARCD2,pp,56,7.483314773547883
EHMT2,UHRF1,pp,35,5.916079783099616
DNMT1,HDAC1,pp,40,6.324555320336759
DMAP1,H2AFZ,pp,18,4.242640687119285
HDAC10,NCOR2,pp,5,2.23606797749979
BRCA1,CARM1,pp,56,7.483314773547883
HDAC2,PHF20L1,pp,78,8.831760866327848
BRD1,ING5,pp,8,2.8284271247461903
CBX1,RING1,pp,28,5.291502622129181
BMI1,PHC2,pp,57,7.54983443527075
HDAC2,PRDM6,pp,78,8.831760866327848
CBX8,GTF3C4,pp,26,5.0990195135927845
CREBBP,PCMT1,pp,38,6.164414002968976
EED,HDAC1,pp,87,9.327379053088816
ASXL1,BMI1,pp,5,2.23606797749979
RNF2,SMARCE1,pp,74,8.602325267042627
BRD4,KDM6A,pp,27,5.196152422706632
CHAF1A,CHD4,pp,29,5.385164807134504
CHAF1A,MTA1,pp,29,5.385164807134504
CHD5,HDAC1,pp,13,3.605551275463989
HDAC1,MBD2,pp,91,9.539392014169456
DNMT3B,EHMT2,pp,33,5.744562646538029
BAZ2A,SIRT7,pp,8,2.8284271247461903
ACTL6A,DMAP1,pp,33,5.744562646538029
HDAC6,UBE2E1,pp,13,3.605551275463989
EZH2,NCOA1,pp,105,10.246950765959598
SMARCB1,SMARCE1,pp,39,6.244997998398398
H2AFZ,ING3,pp,12,3.4641016151377544
ACTL6A,ARID1A,pp,33,5.744562646538029
BRD2,POLR2B,pp,10,3.1622776601683795
KDM3B,PRMT5,pp,3,1.7320508075688772
DNMT3A,TRIM28,pp,19,4.358898943540674
BRD2,BRD7,pp,10,3.1622776601683795
MBD3,RBBP7,pp,29,5.385164807134504
MBD3,SMARCA4,pp,29,5.385164807134504
EP300,SETD1A,pp,58,7.615773105863909
PCGF2,UBE2I,pp,15,3.872983346207417
EED,SMARCC1,pp,87,9.327379053088816
BRCA1,SMARCA5,pp,56,7.483314773547883
CBX7,PHC1,pp,14,3.7416573867739413
CECR2,EZH2,pp,3,1.7320508075688772
CBX6,PCGF2,pp,16,4.0
KDM6B,KMT2A,pp,16,4.0
NCOR1,ZMYND11,pp,34,5.830951894845301
DMAP1,MORF4L1,pp,18,4.242640687119285
HDAC1,PRMT5,pp,91,9.539392014169456
ARID1B,SMARCD2,pp,20,4.47213595499958
HCFC1,RBBP7,pp,32,5.656854249492381
CBX6,PHC2,pp,16,4.0
PCGF1,RING1,pp,20,4.47213595499958
EZH2,MECP2,pp,105,10.246950765959598
SMARCA2,SMARCC1,pp,42,6.48074069840786
HDAC1,SIN3B,pp,91,9.539392014169456
ATRX,HDAC4,pp,11,3.3166247903554
BAZ1A,NCOR1,pp,13,3.605551275463989
PARP1,UBE2I,pp,36,6.0
CHAF1A,KDM1A,pp,29,5.385164807134504
MTA1,RNF2,pp,30,5.477225575051661
CHD4,HDAC2,pp,60,7.745966692414834
KAT8,PHF20,pp,14,3.7416573867739413
PHF19,SUZ12,pp,11,3.3166247903554
BRD8,RNF2,pp,7,2.6457513110645907
EP400,ING3,pp,23,4.795831523312719
KAT8,MSL3,pp,14,3.7416573867739413
SMARCA2,SMARCE1,pp,42,6.48074069840786
ACTL6A,CBX5,pp,33,5.744562646538029
HDAC2,HDAC9,pp,78,8.831760866327848
CHD1,NCOR1,pp,8,2.8284271247461903
EED,SUZ12,pp,87,9.327379053088816
AFF1,KMT2A,pp,8,2.8284271247461903
BRD4,KDM3A,pp,27,5.196152422706632
L3MBTL1,MECOM,pp,9,3.0
MBD2,PRMT1,pp,22,4.69041575982343
HDAC2,WDR5,pp,78,8.831760866327848
KDM5B,RBBP4,pp,23,4.795831523312719
PARP1,SMARCA1,pp,36,6.0
MTA1,SIRT1,pp,30,5.477225575051661
CHAF1B,TRIM28,pp,10,3.1622776601683795
KDM4B,PBRM1,pp,9,3.0
BAZ1A,SATB1,pp,13,3.605551275463989
NCOR1,SMARCB1,pp,34,5.830951894845301
CBX1,CHAF1B,pp,28,5.291502622129181
L3MBTL3,MORF4L1,pp,11,3.3166247903554
BRCA1,PRMT5,pp,56,7.483314773547883
ARID1B,SMARCA1,pp,20,4.47213595499958
HDAC1,MTA2,pp,91,9.539392014169456
ARID1B,SMARCB1,pp,20,4.47213595499958
EHMT2,KDM1B,pp,35,5.916079783099616
HDAC9,SIN3A,pp,11,3.3166247903554
PARP2,TRIM28,pp,7,2.6457513110645907
DPY30,PAXIP1,pp,16,4.0
KAT8,SIRT1,pp,14,3.7416573867739413
EZH2,MTA3,pp,105,10.246950765959598
KDM1A,PRMT5,pp,49,7.0
L3MBTL3,PRMT2,pp,11,3.3166247903554
HDAC1,SMARCA5,pp,91,9.539392014169456
ARID1B,KDM4A,pp,20,4.47213595499958
EP400,SUZ12,pp,23,4.795831523312719
ING4,JADE1,pp,12,3.4641016151377544
DNMT3B,SIRT1,pp,33,5.744562646538029
EED,SUPT16,pp,87,9.327379053088816
NCOA1,NCOA3,pp,16,4.0
ATM,SETD2,pp,23,4.795831523312719
KMT2A,TAF1,pp,40,6.324555320336759
EZH2,NAP1L1,pp,105,10.246950765959598
ASH2L,KDM4B,pp,27,5.196152422706632
PHF10,SMARCE1,pp,11,3.3166247903554
RNF2,SSRP1,pp,74,8.602325267042627
ARID1A,SMARCC1,pp,26,5.0990195135927845
ARID1B,SMARCA2,pp,20,4.47213595499958
HDAC3,MBD1,pp,31,5.5677643628300215
ASH2L,BRCA1,pp,27,5.196152422706632
CARM1,DOT1L,pp,24,4.898979485566356
EP300,PRMT5,pp,58,7.615773105863909
PARP1,PRKAA1,pp,36,6.0
PHF10,SMARCD1,pp,11,3.3166247903554
BMI1,WDR5,pp,57,7.54983443527075
SIRT7,SMARCA2,pp,32,5.656854249492381
H2AFZ,KAT5,pp,12,3.4641016151377544
CBX8,KAT7,pp,26,5.0990195135927845
EHMT2,HDAC2,pp,35,5.916079783099616
CHD3,MTA3,pp,51,7.14142842854285
SMARCC2,SUZ12,pp,41,6.4031242374328485
CBX4,KDM3A,pp,26,5.0990195135927845
DMAP1,RNF2,pp,18,4.242640687119285
PHF19,RBBP4,pp,11,3.3166247903554
KDM2B,RING1,pp,15,3.872983346207417
NCOR1,SMARCC2,pp,34,5.830951894845301
CHD3,RBBP4,pp,51,7.14142842854285
L3MBTL2,MBD3,pp,27,5.196152422706632
ATM,KDM2A,pp,23,4.795831523312719
MTA2,MTA3,pp,29,5.385164807134504
EED,TRIM28,pp,87,9.327379053088816
NAP1L2,SP110,pp,4,2.0
ASXL1,EZH2,pp,5,2.23606797749979
ACTB,SMARCE1,pp,18,4.242640687119285
PCGF1,RNF2,pp,20,4.47213595499958
DNMT3B,UBE2I,pp,33,5.744562646538029
SIRT7,SMARCC2,pp,32,5.656854249492381
PARP1,PRMT1,pp,36,6.0
CBX3,KDM6B,pp,38,6.164414002968976
ATM,UHRF1,pp,23,4.795831523312719
BMI1,RING1,pp,57,7.54983443527075
MECP2,SIRT1,pp,21,4.58257569495584
HDAC3,HDAC4,pp,31,5.5677643628300215
CREBBP,RBBP4,pp,38,6.164414002968976
ACTB,KAT2B,pp,18,4.242640687119285
NCOA1,PPARGC1A,pp,16,4.0
ACTB,CHD4,pp,18,4.242640687119285
BRCA1,NCOA1,pp,56,7.483314773547883
BPTF,SIRT7,pp,11,3.3166247903554
PHF1,RBBP7,pp,8,2.8284271247461903
CBX6,PCGF1,pp,16,4.0
ACTL6A,ARID1B,pp,33,5.744562646538029
CARM1,NCOA1,pp,24,4.898979485566356
ORC1,PHIP,pp,4,2.0
SMARCA2,SMARCD1,pp,42,6.48074069840786
CBX3,HDAC9,pp,38,6.164414002968976
CBX2,PCGF2,pp,13,3.605551275463989
BRD4,KMT2A,pp,27,5.196152422706632
EED,EZH2,pp,87,9.327379053088816
EZH2,KMT2A,pp,105,10.246950765959598
DNMT3B,EZH2,pp,33,5.744562646538029
CHD3,TRIM28,pp,51,7.14142842854285
KAT6A,KMT2A,pp,6,2.449489742783178
SMARCC1,TRIM28,pp,45,6.708203932499369
SMARCA2,TAF1,pp,42,6.48074069840786
PHIP,SSRP1,pp,13,3.605551275463989
CBX4,SATB1,pp,26,5.0990195135927845
BMI1,EED,pp,57,7.54983443527075
MTF2,NAP1L2,pp,15,3.872983346207417
PCGF1,PCGF5,pp,20,4.47213595499958
MTA3,RBBP7,pp,22,4.69041575982343
WDR5,WDR82,pp,49,7.0
DNMT3B,HELLS,pp,33,5.744562646538029
EZH2,PSIP1,pp,105,10.246950765959598
HDAC1,KAT5,pp,91,9.539392014169456
BAZ1A,EED,pp,13,3.605551275463989
CBX7,RNF2,pp,14,3.7416573867739413
CBX6,DNMT1,pp,16,4.0
CBX1,RBBP4,pp,28,5.291502622129181
L3MBTL3,SP100,pp,11,3.3166247903554
GTF2B,NCOR1,pp,8,2.8284271247461903
ING5,PRMT5,pp,10,3.1622776601683795
BRD7,SMARCC1,pp,16,4.0
EED,RBBP7,pp,87,9.327379053088816
HDAC1,SMARCA4,pp,91,9.539392014169456
ATAD2,NCOA3,pp,4,2.0
KMT2D,RBBP5,pp,15,3.872983346207417
KMT2B,PAXIP1,pp,6,2.449489742783178
DNMT1,SIRT1,pp,40,6.324555320336759
EZH2,PHIP,pp,105,10.246950765959598
PARP1,TRIM28,pp,36,6.0
MTA1,SIN3A,pp,30,5.477225575051661
AURKB,BMI1,pp,12,3.4641016151377544
CHD7,WDR5,pp,18,4.242640687119285
ARID1A,SIRT7,pp,26,5.0990195135927845
CHD4,MTA3,pp,60,7.745966692414834
CHD2,SUZ12,pp,5,2.23606797749979
RNF2,SETDB1,pp,74,8.602325267042627
EHMT2,SUZ12,pp,35,5.916079783099616
HDAC6,KAT5,pp,13,3.605551275463989
CXXC1,EP300,pp,16,4.0
HDAC4,TRIM28,pp,17,4.123105625617661
ACTL6A,KAT2A,pp,33,5.744562646538029
MTF2,SUV39H2,pp,15,3.872983346207417
EED,HELLS,pp,87,9.327379053088816
DNMT3A,SP100,pp,19,4.358898943540674
DNMT1,PARP1,pp,40,6.324555320336759
EP300,KAT2A,pp,58,7.615773105863909
CHD4,SMARCA4,pp,60,7.745966692414834
KDM5A,SIN3B,pp,11,3.3166247903554
KAT7,ORC1,pp,15,3.872983346207417
BMI1,ING3,pp,57,7.54983443527075
KDM1A,RBBP7,pp,49,7.0
CBX8,RNF2,pp,26,5.0990195135927845
DNMT1,MBD3,pp,40,6.324555320336759
ATM,ATR,pp,23,4.795831523312719
BRCA1,RBBP5,pp,56,7.483314773547883
CHAF1A,KAT7,pp,29,5.385164807134504
FBXL19,RNF20,pp,3,1.7320508075688772
CBX5,CHAF1B,pp,39,6.244997998398398
CBX5,SIRT1,pp,39,6.244997998398398
HCFC1,PHF8,pp,32,5.656854249492381
KMT2C,RBBP5,pp,12,3.4641016151377544
ING3,KDM6A,pp,15,3.872983346207417
ING3,KAT5,pp,15,3.872983346207417
ATM,RNF20,pp,23,4.795831523312719
BRD9,SMARCD1,pp,9,3.0
ARID1A,SMARCD3,pp,26,5.0990195135927845
CLOCK,KDM1A,pp,8,2.8284271247461903
ATM,RNF40,pp,23,4.795831523312719
DNMT3B,UHRF1,pp,33,5.744562646538029
ACTB,MORF4L1,pp,18,4.242640687119285
SUZ12,TAF3,pp,67,8.18535277187245
ARID2,PBRM1,pp,10,3.1622776601683795
BMI1,PHC1,pp,57,7.54983443527075
ING2,SIRT1,pp,14,3.7416573867739413
HDAC4,NCOR1,pp,17,4.123105625617661
ING5,KAT6A,pp,10,3.1622776601683795
SUZ12,UHRF1,pp,67,8.18535277187245
CBX5,TRIM28,pp,39,6.244997998398398
CBX4,CBX8,pp,26,5.0990195135927845
CBX3,HDAC2,pp,38,6.164414002968976
CHD3,KMT2A,pp,51,7.14142842854285
KAT8,PHF20L1,pp,14,3.7416573867739413
EZH2,SMARCD1,pp,105,10.246950765959598
KDM4C,PBRM1,pp,10,3.1622776601683795
EP300,KDM1A,pp,58,7.615773105863909
POLR2B,WDR82,pp,11,3.3166247903554
DPY30,WDR82,pp,16,4.0
KDM1A,SIN3A,pp,49,7.0
MTA1,ZMYND8,pp,30,5.477225575051661
MTA2,TRIM28,pp,29,5.385164807134504
ACTL6A,CHAF1A,pp,33,5.744562646538029
DNMT3B,SETDB1,pp,33,5.744562646538029
KAT8,WDR5,pp,14,3.7416573867739413
PHF20L1,RBBP7,pp,12,3.4641016151377544
HDAC2,PHC2,pp,78,8.831760866327848
ARID2,SMARCC1,pp,10,3.1622776601683795
BMI1,CBX4,pp,57,7.54983443527075
CHD3,SMARCB1,pp,51,7.14142842854285
EZH1,MTF2,pp,14,3.7416573867739413
CHD7,PBRM1,pp,18,4.242640687119285
CBX3,TRIM66,pp,38,6.164414002968976
ATRX,CBX5,pp,11,3.3166247903554
CBX3,UHRF1,pp,38,6.164414002968976
L3MBTL3,PHC2,pp,11,3.3166247903554
KDM1A,PRDM1,pp,49,7.0
MBD2,SIN3A,pp,22,4.69041575982343
CHAF1A,CHAF1B,pp,29,5.385164807134504
CXXC1,KMT2A,pp,16,4.0
EED,PCGF5,pp,87,9.327379053088816
PPARGC1A,PRKAA1,pp,9,3.0
PRMT5,SMARCA4,pp,37,6.082762530298219
ING5,KAT6B,pp,10,3.1622776601683795
SMARCA2,SMARCC2,pp,42,6.48074069840786
RBBP7,SIN3A,pp,53,7.280109889280518
SMARCA5,SMARCC2,pp,31,5.5677643628300215
HDAC3,HDAC9,pp,31,5.5677643628300215
ARID1B,SMARCC1,pp,20,4.47213595499958
EZH2,PRDM12,pp,105,10.246950765959598
CXXC1,RBBP5,pp,16,4.0
HCFC1,PPARGC1A,pp,32,5.656854249492381
KDM5C,L3MBTL2,pp,13,3.605551275463989
PRDM14,PRDM6,pp,5,2.23606797749979
SMARCA1,SMARCA4,pp,14,3.7416573867739413
HDAC2,SMARCA5,pp,78,8.831760866327848
ATM,SIRT7,pp,23,4.795831523312719
ACTL6A,SMARCD1,pp,33,5.744562646538029
RNF2,TRIM24,pp,74,8.602325267042627
PRMT5,PRMT6,pp,37,6.082762530298219
CHD7,EED,pp,18,4.242640687119285
AFF1,CARM1,pp,8,2.8284271247461903
MBD3,ZMYND8,pp,29,5.385164807134504
CXXC1,MEN1,pp,16,4.0
DNMT1,RBBP4,pp,40,6.324555320336759
KAT8,KMT2A,pp,14,3.7416573867739413
CREBBP,EP300,pp,38,6.164414002968976
CHD3,SMARCA2,pp,51,7.14142842854285
CHAF1A,SIRT1,pp,29,5.385164807134504
HDAC7,NCOR1,pp,11,3.3166247903554
PHC1,PHC2,pp,20,4.47213595499958
PHC2,PRKAA1,pp,23,4.795831523312719
CHD1,PHIP,pp,8,2.8284271247461903
KDM1A,KDM5B,pp,49,7.0
BPTF,SUZ12,pp,11,3.3166247903554
TRIM33,UBE2I,pp,10,3.1622776601683795
PCGF2,RING1,pp,15,3.872983346207417
SIRT7,SMARCA4,pp,32,5.656854249492381
EPC1,PHC2,pp,16,4.0
NCOA1,SMARCA4,pp,16,4.0
CBX4,RING1,pp,26,5.0990195135927845
HDAC2,JARID2,pp,78,8.831760866327848
SMARCA1,SMARCC1,pp,14,3.7416573867739413
HAT1,PRKAA2,pp,3,1.7320508075688772
BRCA1,PRKAA2,pp,56,7.483314773547883
EED,MTA2,pp,87,9.327379053088816
ACTB,HDAC6,pp,18,4.242640687119285
CBX5,TRIM66,pp,39,6.244997998398398
KDM5A,KDM6A,pp,11,3.3166247903554
PRMT1,PRMT8,pp,13,3.605551275463989
PBRM1,SMARCC2,pp,24,4.898979485566356
BRCA1,TRIM24,pp,56,7.483314773547883
CHD3,PCMT1,pp,51,7.14142842854285
RNF20,UBE2E1,pp,9,3.0
HDAC1,SATB1,pp,91,9.539392014169456
ASXL1,EED,pp,5,2.23606797749979
HDAC1,MECOM,pp,91,9.539392014169456
BRD4,BRD9,pp,27,5.196152422706632
MBD3,PHF20L1,pp,29,5.385164807134504
MEN1,POLR2B,pp,19,4.358898943540674
HDAC2,MTA3,pp,78,8.831760866327848
EHMT1,SUV39H2,pp,17,4.123105625617661
ACTL6B,ATM,pp,6,2.449489742783178
HDAC1,SMARCD1,pp,91,9.539392014169456
CBX4,CBX6,pp,26,5.0990195135927845
ACTL6A,PAF1,pp,33,5.744562646538029
ARID1B,SMARCD1,pp,20,4.47213595499958
SATB1,SIN3A,pp,12,3.4641016151377544
ELP3,PAF1,pp,12,3.4641016151377544
BRD3,KDM4C,pp,6,2.449489742783178
CBX5,PARP2,pp,39,6.244997998398398
CBX1,EHMT2,pp,28,5.291502622129181
HDAC2,SIRT6,pp,78,8.831760866327848
TRIM24,TRIM28,pp,9,3.0
HDAC2,HELLS,pp,78,8.831760866327848
EHMT2,RNF2,pp,35,5.916079783099616
BRCA1,CHD9,pp,56,7.483314773547883
KMT2A,SIRT7,pp,40,6.324555320336759
HDAC1,PRDM1,pp,91,9.539392014169456
SIRT1,SUV39H1,pp,38,6.164414002968976
JMJD6,SSRP1,pp,5,2.23606797749979
PARP1,SSRP1,pp,36,6.0
KMT2A,PAF1,pp,40,6.324555320336759
SMARCD2,SUZ12,pp,20,4.47213595499958
ASH2L,KMT2E,pp,27,5.196152422706632
PHC2,SCMH1,pp,23,4.795831523312719
NCOR1,TRIM28,pp,34,5.830951894845301
CREBBP,SMARCB1,pp,38,6.164414002968976
KMT2A,PSIP1,pp,40,6.324555320336759
PAF1,UBE2E1,pp,21,4.58257569495584
MTA2,RBBP4,pp,29,5.385164807134504
EP300,KAT5,pp,58,7.615773105863909
JADE1,UBE2E1,pp,6,2.449489742783178
BOP1,EED,pp,4,2.0
KDM4A,PRMT5,pp,9,3.0
CHD4,SMARCC2,pp,60,7.745966692414834
RNF2,SMARCC1,pp,74,8.602325267042627
MTA2,RBBP7,pp,29,5.385164807134504
DNMT1,EZH2,pp,40,6.324555320336759
CHD4,MTA2,pp,60,7.745966692414834
CECR2,SMARCA5,pp,3,1.7320508075688772
AFF1,BRD4,pp,8,2.8284271247461903
MTA2,SIN3A,pp,29,5.385164807134504
MBD3,SIN3A,pp,29,5.385164807134504
HDAC1,L3MBTL2,pp,91,9.539392014169456
BRD2,CHD4,pp,10,3.1622776601683795
HAT1,RBBP7,pp,3,1.7320508075688772
KMT2A,SIN3A,pp,40,6.324555320336759
CBX3,L3MBTL1,pp,38,6.164414002968976
MBD3,SMARCA2,pp,29,5.385164807134504
CHD2,EZH2,pp,5,2.23606797749979
RNF2,SMARCC2,pp,74,8.602325267042627
EED,JARID2,pp,87,9.327379053088816
RBBP4,SUZ12,pp,59,7.681145747868608
HDAC11,PHIP,pp,6,2.449489742783178
SIN3A,SMARCA5,pp,47,6.855654600401044
CREBBP,KAT2A,pp,38,6.164414002968976
PRMT5,SIRT7,pp,37,6.082762530298219
NCOR1,SMARCE1,pp,34,5.830951894845301
CBX3,SUZ12,pp,38,6.164414002968976
KDM6B,KDM7A,pp,16,4.0
AFF1,DOT1L,pp,8,2.8284271247461903
BRD8,KAT5,pp,7,2.6457513110645907
HDAC1,SUZ12,pp,91,9.539392014169456
EP300,WDR82,pp,58,7.615773105863909
BMI1,RNF2,pp,57,7.54983443527075
BRD7,CHD7,pp,16,4.0
ING2,RBBP4,pp,14,3.7416573867739413
